file_name,no loop transformation,loop tiling,loop interchange,loop skewing,loop fusion,loop distribution,loop reverse,loop shifting,other loop transformation
208637,0,1,1,1,1,0,0,0,1
2722,0,1,1,1,1,0,0,0,1
217199,0,1,1,1,1,0,0,0,0
22860,0,0,0,0,1,0,0,0,1
243841,0,1,1,0,1,0,0,0,1
37048,0,1,0,1,1,0,0,0,1
212644,0,1,0,1,1,0,0,0,1
119366,0,1,1,0,1,0,0,0,1
62593,0,1,0,1,1,0,0,0,1
180117,0,1,1,1,1,0,0,0,1
30395,0,1,1,1,1,0,0,0,1
98000,0,0,0,0,1,0,0,0,1
140033,0,0,0,0,1,0,0,0,1
156599,0,1,0,1,1,0,0,0,1
861,0,1,0,1,1,0,0,0,1
114310,0,0,0,0,1,0,0,0,1
186493,0,1,1,1,1,0,0,0,1
235926,0,1,1,1,1,0,0,0,1
13893,0,0,0,0,1,0,0,0,1
15515,0,1,0,1,1,0,0,0,1
74207,0,0,0,0,1,0,0,0,1
189355,0,1,1,0,1,0,0,0,1
132437,0,1,0,1,1,0,0,0,1
165499,0,1,1,1,1,0,0,0,1
215205,0,1,0,1,1,0,0,0,1
55064,0,1,1,1,1,0,0,0,1
17517,0,0,0,0,1,0,0,0,0
146090,0,1,1,0,1,0,0,0,1
88984,0,1,1,1,1,0,0,0,1
20998,0,1,1,1,1,0,0,0,1
77783,0,1,1,1,1,0,0,0,1
228691,0,1,1,1,1,0,0,0,1
119167,0,1,1,1,1,0,0,0,1
46166,0,0,0,0,1,0,0,0,1
138238,0,0,0,0,1,0,0,0,1
1655,0,1,1,1,1,0,0,0,1
239956,0,1,1,1,1,0,0,0,1
163508,0,1,0,0,1,0,0,0,1
84077,0,1,1,0,1,0,0,0,1
210056,0,1,1,1,1,0,0,0,1
155294,0,1,1,1,1,0,0,0,1
46766,0,1,0,1,1,0,0,0,1
146794,0,0,0,0,1,0,0,0,1
226697,0,1,1,1,1,0,0,0,1
209216,0,0,0,0,1,0,0,0,1
186459,0,1,0,1,1,0,0,0,1
130768,0,1,1,1,1,0,0,0,1
33287,0,1,1,0,1,0,0,0,1
101993,0,1,1,1,1,0,0,0,1
13603,0,1,1,1,1,0,0,0,1
46556,0,1,1,1,1,0,0,0,1
71020,0,1,1,1,1,0,0,0,1
66009,0,1,1,1,1,0,0,0,1
204849,0,0,0,0,1,0,0,0,1
171219,0,0,0,0,1,0,0,0,1
121710,0,0,0,0,1,0,0,0,1
183851,0,1,1,0,1,0,0,0,1
87026,0,0,0,0,1,0,0,0,1
51142,0,1,0,1,1,0,0,0,1
125670,0,1,0,1,1,0,0,0,1
55902,0,1,0,1,1,0,0,0,1
141496,0,1,1,1,1,0,0,0,1
109082,0,1,0,1,1,0,0,0,1
84863,0,1,1,1,1,0,0,0,1
158901,0,0,0,0,1,0,0,0,1
68159,0,0,0,0,1,0,0,0,1
2373,0,0,0,0,1,0,0,0,1
89742,0,0,0,0,1,0,0,0,1
133543,0,1,0,0,1,0,0,0,1
125948,0,1,1,1,1,0,0,0,1
80978,0,1,1,0,1,0,0,0,1
30014,0,0,0,0,1,0,0,0,1
211138,0,1,1,1,1,0,0,0,1
133444,0,1,1,0,1,0,0,0,1
170231,0,1,1,0,1,0,0,0,1
125598,0,1,1,1,1,0,0,0,1
248262,0,0,0,0,1,0,0,0,1
119115,0,1,1,1,1,0,0,0,1
241145,0,0,0,0,1,0,0,0,1
24633,0,0,0,0,1,0,0,0,1
199425,0,0,0,0,1,0,0,0,1
196060,0,1,1,1,1,0,0,0,1
68807,0,0,0,0,1,0,0,0,1
215249,0,1,1,1,1,0,0,0,1
80922,0,0,0,0,1,0,0,0,1
190226,0,1,1,1,1,0,0,0,0
45646,0,0,0,0,1,0,0,0,0
76476,0,1,0,1,1,0,0,0,1
80654,0,1,0,1,1,0,0,0,1
125206,0,0,0,0,1,0,0,0,1
2599,0,1,1,1,1,0,0,0,1
178129,0,1,1,1,1,0,0,0,1
125778,0,0,0,0,1,0,0,0,1
83872,0,1,1,1,1,0,0,0,1
68999,0,0,0,0,1,0,0,0,1
150084,0,0,0,0,1,0,0,0,1
146633,0,1,0,1,1,0,0,0,1
51969,0,0,0,1,1,0,0,0,1
61765,0,1,1,1,1,0,0,0,1
247739,0,0,0,0,1,0,0,0,1
195525,0,1,1,1,1,0,0,0,1
10077,0,1,1,1,1,0,0,0,1
213649,0,0,0,0,1,0,0,0,1
153269,0,0,0,1,1,0,0,0,1
131538,0,0,0,0,1,0,0,0,1
170839,0,1,0,1,1,0,0,0,1
240983,0,0,0,0,1,0,0,0,1
47302,0,0,0,0,1,0,0,0,1
73879,0,1,1,1,1,0,0,0,1
216536,0,1,1,0,1,0,0,0,1
15856,0,0,0,0,1,0,0,0,1
168329,0,1,0,1,1,0,0,0,1
176577,0,0,0,0,1,0,0,0,1
240973,0,0,0,0,1,0,0,0,1
219515,0,1,1,1,1,0,0,0,1
40936,0,1,1,1,1,0,0,0,1
6574,0,0,0,0,1,0,0,0,1
101195,0,1,1,0,1,0,0,0,0
85660,0,1,1,1,1,0,0,0,1
186769,0,1,1,0,1,0,0,0,1
227973,0,1,0,1,1,0,0,0,1
243384,0,0,0,0,1,0,0,0,1
5672,0,1,0,1,1,0,0,0,1
91404,0,1,1,1,1,0,0,0,1
56090,0,0,0,0,1,0,0,0,0
248923,0,1,1,1,1,0,0,0,1
102945,0,1,1,0,1,0,0,0,1
132897,0,1,1,1,1,0,0,0,1
200818,0,1,0,1,1,0,0,0,1
249834,0,0,0,0,1,0,0,0,1
154389,0,1,1,1,1,0,0,0,1
133744,0,1,0,1,1,0,0,0,1
98256,0,0,0,0,1,0,0,0,1
4995,0,1,1,1,1,0,0,0,1
93384,0,1,1,0,1,0,0,0,1
248894,0,1,0,0,1,0,0,0,1
99093,0,1,1,0,1,0,0,0,1
62908,0,1,1,1,1,0,0,0,1
194908,0,0,0,0,1,0,0,0,1
182615,0,1,1,1,1,0,0,0,1
115507,0,0,0,0,1,0,0,0,1
236514,0,0,0,0,1,0,0,0,1
77971,0,0,0,1,1,0,0,0,1
66029,0,1,0,1,1,0,0,0,1
138921,0,1,1,1,1,0,0,0,1
155215,0,0,0,0,1,0,0,0,1
231969,0,0,0,0,1,0,0,0,1
72593,0,0,0,0,1,0,0,0,1
70897,0,1,1,1,1,0,0,0,1
161570,0,1,1,0,1,0,0,0,1
39527,0,0,0,0,1,0,0,0,1
193073,0,1,1,1,1,0,0,0,1
145932,0,1,1,1,1,0,0,0,1
112801,0,1,1,0,1,0,0,0,1
79012,0,0,0,0,1,0,0,0,0
248979,0,1,0,1,1,0,0,0,1
1041,0,1,1,1,1,0,0,0,1
156123,0,1,1,1,1,0,0,0,1
116726,0,1,0,1,1,0,0,0,0
122409,0,1,1,1,1,0,0,0,1
151957,0,1,0,1,1,0,0,0,1
87263,0,1,0,0,1,0,0,0,1
75627,0,1,0,1,1,0,0,0,1
248716,0,1,0,1,1,0,0,0,1
239280,0,1,1,1,1,0,0,0,1
186209,0,0,0,0,1,0,0,0,1
96619,0,1,0,1,1,0,0,0,1
236661,0,0,0,0,1,0,0,0,1
32911,0,1,1,1,1,0,0,0,1
125968,0,1,1,1,1,0,0,0,1
229912,0,0,0,0,1,0,0,0,1
118003,0,1,1,1,1,0,0,0,1
82444,0,1,1,1,1,0,0,0,1
119640,0,1,1,0,1,0,0,0,1
212177,0,0,0,0,1,0,0,0,1
116754,0,1,1,1,1,0,0,0,1
29958,0,1,1,0,1,0,0,0,1
30915,0,1,1,1,1,0,0,0,1
141990,0,1,1,1,1,0,0,0,1
155033,0,1,0,1,1,0,0,0,1
246980,0,0,0,0,1,0,0,0,1
80992,0,1,1,0,1,0,0,0,1
239844,0,0,0,0,1,0,0,0,1
157469,0,0,0,0,1,0,0,0,1
195399,0,0,0,1,1,0,0,0,1
89152,0,1,0,1,1,0,0,0,1
226207,0,1,1,0,1,0,0,0,1
35918,0,1,1,1,1,0,0,0,1
96287,0,0,0,0,1,0,0,0,1
49566,0,1,1,1,1,0,0,0,1
154991,0,0,0,0,1,0,0,0,1
126162,0,1,0,1,1,0,0,0,1
133247,0,1,0,0,1,0,0,0,1
93881,0,1,1,1,1,0,0,0,1
193821,0,1,0,1,1,0,0,0,1
54023,0,0,0,0,1,0,0,0,1
149802,0,0,0,0,1,0,0,0,1
173159,0,1,1,0,1,0,0,0,1
83272,0,0,0,0,1,0,0,0,1
57680,0,1,1,0,1,0,0,0,1
62513,0,0,0,0,1,0,0,0,1
241933,0,1,1,1,1,0,0,0,1
123902,0,1,1,1,1,0,0,0,1
105567,0,1,1,0,1,0,0,0,1
7722,0,0,0,0,1,0,0,0,1
185371,0,0,0,0,1,0,0,0,1
194036,0,1,0,0,1,0,0,0,1
145257,0,1,1,1,1,0,0,0,1
15968,0,1,1,0,1,0,0,0,1
133319,0,1,1,0,1,0,0,0,1
230945,0,1,0,1,1,0,0,0,1
243382,0,1,0,1,1,0,0,0,1
49304,0,1,0,0,1,0,0,0,1
169735,0,1,1,1,1,0,0,0,1
230934,0,1,1,0,1,0,0,0,1
97667,0,0,0,0,1,0,0,0,1
129935,0,1,1,0,1,0,0,0,1
182193,0,1,1,1,1,0,0,0,1
32675,0,1,0,0,1,0,0,0,1
98708,0,1,0,1,1,0,0,0,1
126302,0,1,1,1,1,0,0,0,1
232747,0,0,0,0,1,0,0,0,1
127944,0,1,0,1,1,0,0,0,1
86599,0,1,1,1,1,0,0,0,1
189564,0,1,0,1,1,0,0,0,1
89128,0,1,0,1,1,0,0,0,0
172463,0,1,0,1,1,0,0,0,1
9609,0,0,0,0,1,0,0,0,1
199303,0,0,0,0,1,0,0,0,1
232892,0,1,1,1,1,0,0,0,1
188716,0,1,1,1,1,0,0,0,1
249994,0,0,0,0,1,0,0,0,1
16569,0,0,0,0,1,0,0,0,1
7477,0,1,1,1,1,0,0,0,1
87412,0,0,0,0,1,0,0,0,1
155094,0,1,1,1,1,0,0,0,1
139194,0,1,1,1,1,0,0,0,1
58301,0,0,0,1,1,0,0,0,1
162523,0,0,0,0,1,0,0,0,1
130016,0,1,1,1,1,0,0,0,1
85063,0,0,0,0,1,0,0,0,1
65992,0,1,1,0,1,0,0,0,1
69890,0,1,1,0,1,0,0,0,1
80975,0,1,0,1,1,0,0,0,1
204605,0,0,0,0,1,0,0,0,1
231839,0,1,1,1,1,0,0,0,1
213384,0,0,0,0,1,0,0,0,1
240683,0,0,0,0,1,0,0,0,1
155765,0,1,1,0,1,0,0,0,1
225693,0,1,0,1,1,0,0,0,1
35597,0,0,0,0,1,0,0,0,1
109096,0,0,0,0,1,0,0,0,1
96195,0,1,0,1,1,0,0,0,1
41499,0,0,0,0,1,0,0,0,1
165607,0,0,0,0,1,0,0,0,1
11217,0,1,1,0,1,0,0,0,1
159697,0,1,0,1,1,0,0,0,1
205537,0,1,0,1,1,0,0,0,1
173466,0,1,0,1,1,0,0,0,1
214504,0,0,0,0,1,0,0,0,1
219260,0,0,0,0,1,0,0,0,1
76475,0,1,1,1,1,0,0,0,1
81153,0,0,0,0,1,0,0,0,1
53697,0,1,1,1,1,0,0,0,1
31865,0,0,0,0,1,0,0,0,0
235842,0,1,1,1,1,0,0,0,1
35596,0,0,0,0,1,0,0,0,1
203295,0,0,0,0,1,0,0,0,1
83302,0,1,1,0,1,0,0,0,1
163175,0,0,0,0,1,0,0,0,1
240867,0,1,1,1,1,0,0,0,1
231836,0,1,1,1,1,0,0,0,1
231464,0,1,1,1,1,0,0,0,1
115195,0,0,0,0,1,0,0,0,1
130600,0,0,0,0,1,0,0,0,1
237524,0,0,0,0,1,0,0,0,1
178130,0,0,0,0,1,0,0,0,1
197883,0,0,0,0,1,0,0,0,1
48270,0,0,0,0,1,0,0,0,1
13532,0,1,1,1,1,0,0,0,1
182205,0,1,0,1,1,0,0,0,1
199633,0,0,0,1,1,0,0,0,1
92375,0,1,0,0,1,0,0,0,1
7921,0,0,0,0,1,0,0,0,1
67281,0,1,1,1,1,0,0,0,1
219189,0,0,0,0,1,0,0,0,1
48937,0,1,0,1,1,0,0,0,1
200176,0,1,1,1,1,0,0,0,1
219471,0,1,1,1,1,0,0,0,1
238950,0,1,0,1,1,0,0,0,1
75026,0,1,1,0,1,0,0,0,1
86622,0,1,1,1,1,0,0,0,1
78014,0,1,1,0,1,0,0,0,1
87212,0,1,0,1,1,0,0,0,1
17918,0,0,0,0,1,0,0,0,1
49564,0,1,1,1,1,0,0,0,1
14614,0,0,0,0,1,0,0,0,1
209736,0,1,1,1,1,0,0,0,1
67144,0,1,1,0,1,0,0,0,1
54474,0,1,0,1,1,0,0,0,1
204154,0,1,1,1,1,0,0,0,1
93336,0,0,0,0,1,0,0,0,1
224524,0,0,0,0,1,0,0,0,1
80572,0,1,1,1,1,0,0,0,1
160860,0,0,0,0,1,0,0,0,1
111742,0,1,1,1,1,0,0,0,1
76776,0,1,1,1,1,0,0,0,1
242025,0,0,0,0,1,0,0,0,1
40151,0,1,1,1,1,0,0,0,1
122903,0,1,0,1,1,0,0,0,1
205223,0,1,0,1,1,0,0,0,1
194175,0,0,0,0,1,0,0,0,1
137582,0,0,0,0,1,0,0,0,1
177266,0,1,1,1,1,0,0,0,1
108020,0,1,0,0,1,0,0,0,1
227901,0,1,0,1,1,0,0,0,1
203548,0,1,0,1,1,0,0,0,1
71707,0,0,0,0,1,0,0,0,1
220201,0,1,0,0,1,0,0,0,1
230938,0,0,0,0,1,0,0,0,1
237021,0,1,1,1,1,0,0,0,1
207970,0,1,1,0,1,0,0,0,1
87411,0,1,1,1,1,0,0,0,1
158096,0,1,0,1,1,0,0,0,1
210951,0,0,0,0,1,0,0,0,1
187884,0,1,1,1,1,0,0,0,1
31763,0,1,1,0,1,0,0,0,1
98869,0,1,0,1,1,0,0,0,1
209576,0,1,1,1,1,0,0,0,1
120723,0,1,1,1,1,0,0,0,1
212173,0,1,0,1,1,0,0,0,1
218994,0,0,0,0,1,0,0,0,1
76832,0,1,1,1,1,0,0,0,1
81134,0,1,1,1,1,0,0,0,1
112690,0,1,1,1,1,0,0,0,1
35968,0,1,1,1,1,0,0,0,1
66536,0,1,0,1,1,0,0,0,1
39194,0,1,1,1,1,0,0,0,1
209857,0,1,0,0,1,0,0,0,0
150915,0,1,1,0,1,0,0,0,1
28466,0,0,0,0,1,0,0,0,1
249072,0,0,0,0,1,0,0,0,1
133642,0,1,1,1,1,0,0,0,1
38707,0,1,0,1,1,0,0,0,1
102236,0,1,1,0,1,0,0,0,1
92696,0,0,0,0,1,0,0,0,1
81340,0,1,1,1,1,0,0,0,1
137946,0,1,1,1,1,0,0,0,1
201649,0,0,0,0,1,0,0,0,1
52507,0,1,1,1,1,0,0,0,1
45815,0,1,1,0,1,0,0,0,1
241574,0,1,1,0,1,0,0,0,1
12232,0,1,1,1,1,0,0,0,1
186978,0,0,0,0,1,0,0,0,1
40609,0,1,1,1,1,0,0,0,1
38552,0,1,0,1,1,0,0,0,1
187979,0,1,0,1,1,0,0,0,1
88726,0,1,1,1,1,0,0,0,1
89588,0,1,0,1,1,0,0,0,1
20531,0,0,0,0,1,0,0,0,1
130134,0,1,1,1,1,0,0,0,1
74450,0,1,1,0,1,0,0,0,1
123319,0,1,1,0,1,0,0,0,1
19900,0,1,1,1,1,0,0,0,1
158003,0,1,1,0,1,0,0,0,1
7625,0,1,0,1,1,0,0,0,1
3389,0,0,0,0,1,0,0,0,1
242857,0,0,0,0,1,0,0,0,0
109267,0,0,0,0,1,0,0,0,1
80428,0,1,1,1,1,0,0,0,1
154474,0,0,0,0,1,0,0,0,1
164716,0,1,1,0,1,0,0,0,1
68383,0,1,1,1,1,0,0,0,1
243033,0,0,0,0,1,0,0,0,1
228067,0,1,1,1,1,0,0,0,1
47624,0,1,1,1,1,0,0,0,1
134066,0,1,1,1,1,0,0,0,1
238922,0,1,1,1,1,0,0,0,1
226412,0,1,1,1,1,0,0,0,1
146762,0,0,0,0,1,0,0,0,1
181064,0,1,1,1,1,0,0,0,1
60746,0,0,0,0,1,0,0,0,1
87369,0,1,1,0,1,0,0,0,1
221010,0,1,0,1,1,0,0,0,1
163638,0,0,0,0,1,0,0,0,1
202538,0,1,0,1,1,0,0,0,1
113784,0,0,0,0,1,0,0,0,1
89889,0,1,0,1,1,0,0,0,1
86721,0,0,0,0,1,0,0,0,1
36581,0,1,1,1,1,0,0,0,1
108882,0,1,1,0,1,0,0,0,1
29517,0,1,1,1,1,0,0,0,1
142028,0,1,0,1,1,0,0,0,1
48478,0,1,1,0,1,0,0,0,1
237337,0,1,0,1,1,0,0,0,1
234048,0,1,0,1,1,0,0,0,1
24767,0,1,0,1,1,0,0,0,1
44085,0,1,1,1,1,0,0,0,1
44532,0,1,1,1,1,0,0,0,1
97168,0,1,1,1,1,0,0,0,1
153967,0,1,1,0,1,0,0,0,1
28310,0,1,1,0,1,0,0,0,1
158811,0,0,0,0,1,0,0,0,1
68680,0,0,0,0,1,0,0,0,1
62331,0,1,1,1,1,0,0,0,1
188931,0,0,0,0,1,0,0,0,1
130834,0,1,0,1,1,0,0,0,1
135502,0,0,0,0,1,0,0,0,1
218291,0,1,1,1,1,0,0,0,1
60886,0,1,1,0,1,0,0,0,1
10205,0,1,1,1,1,0,0,0,1
208510,0,0,0,0,1,0,0,0,1
146886,0,1,0,1,1,0,0,0,1
36379,0,0,0,0,1,0,0,0,1
121081,0,1,0,1,1,0,0,0,1
230969,0,1,1,1,1,0,0,0,1
77530,0,1,0,1,1,0,0,0,1
87120,0,0,0,0,1,0,0,0,1
194214,0,1,1,1,1,0,0,0,1
48111,0,1,1,1,1,0,0,0,1
79230,0,1,1,1,1,0,0,0,1
140396,0,1,1,0,1,0,0,0,1
96755,0,0,0,0,1,0,0,0,1
16315,0,1,1,1,1,0,0,0,1
120764,0,0,0,0,1,0,0,0,1
169301,0,0,0,0,1,0,0,0,1
82141,0,0,0,0,1,0,0,0,1
212329,0,1,0,1,1,0,0,0,1
186258,0,1,0,1,1,0,0,0,1
114163,0,1,1,1,1,0,0,0,1
20691,0,1,1,1,1,0,0,0,1
121134,0,1,0,1,1,0,0,0,1
36229,0,0,0,0,1,0,0,0,1
162609,0,1,1,1,1,0,0,0,1
124132,0,0,0,0,1,0,0,0,1
4464,0,1,1,0,1,0,0,0,1
112754,0,1,1,1,1,0,0,0,1
174362,0,1,1,1,1,0,0,0,1
61239,0,0,0,0,1,0,0,0,1
118640,0,0,0,0,1,0,0,0,1
224379,0,1,0,1,1,0,0,0,1
42508,0,0,0,0,1,0,0,0,1
108966,0,0,0,0,1,0,0,0,1
107889,0,1,1,1,1,0,0,0,1
182036,0,1,1,0,1,0,0,0,1
192765,0,1,1,1,1,0,0,0,1
153301,0,1,0,0,1,0,0,0,1
44089,0,1,1,1,1,0,0,0,1
192632,0,0,0,0,1,0,0,0,1
152865,0,1,0,1,1,0,0,0,1
61920,0,1,1,1,1,0,0,0,1
130013,0,1,1,1,1,0,0,0,1
66275,0,1,1,1,1,0,0,0,1
197209,0,1,1,1,1,0,0,0,1
173111,0,0,0,0,1,0,0,0,1
64866,0,1,1,1,1,0,0,0,1
79857,0,1,1,0,1,0,0,0,1
155735,0,0,0,0,1,0,0,0,1
45384,0,1,1,1,1,0,0,0,1
135072,0,1,1,1,1,0,0,0,1
23574,0,1,1,1,1,0,0,0,1
223319,0,1,0,1,1,0,0,0,1
231288,0,1,1,1,1,0,0,0,1
108347,0,1,0,1,1,0,0,0,1
72779,0,0,0,0,1,0,0,0,1
158828,0,0,0,1,1,0,0,0,1
1508,0,0,0,0,1,0,0,0,1
159475,0,1,0,1,1,0,0,0,1
60512,0,1,1,0,1,0,0,0,1
12806,0,1,1,1,1,0,0,0,1
108590,0,1,1,1,1,0,0,0,1
56851,0,1,1,0,1,0,0,0,1
93443,0,1,0,0,1,0,0,0,1
36277,0,1,0,1,1,0,0,0,1
188887,0,0,0,0,1,0,0,0,1
222220,0,0,0,0,1,0,0,0,1
216888,0,1,1,1,1,0,0,0,1
197112,0,1,0,1,1,0,0,0,1
63765,0,0,0,0,1,0,0,0,1
28017,0,1,1,1,1,0,0,0,1
184318,0,0,0,0,1,0,0,0,1
26347,0,1,1,1,1,0,0,0,1
243094,0,1,1,1,1,0,0,0,1
195429,0,1,1,1,1,0,0,0,1
87594,0,0,0,0,1,0,0,0,1
25600,0,1,1,1,1,0,0,0,1
51947,0,1,1,1,1,0,0,0,1
138674,0,1,1,1,1,0,0,0,1
183652,0,1,1,1,1,0,0,0,1
193627,0,1,1,1,1,0,0,0,1
6917,0,1,0,1,1,0,0,0,1
121879,0,1,1,1,1,0,0,0,1
118383,0,1,0,0,1,0,0,0,1
60824,0,0,0,0,1,0,0,0,1
156826,0,1,1,1,1,0,0,0,1
115692,0,0,0,0,1,0,0,0,1
45512,0,1,1,0,1,0,0,0,1
69094,0,1,1,1,1,0,0,0,1
117019,0,1,1,1,1,0,0,0,1
182695,0,0,0,0,1,0,0,0,1
176288,0,1,1,1,1,0,0,0,1
55329,0,1,0,1,1,0,0,0,1
227950,0,0,0,0,1,0,0,0,1
111326,0,1,1,0,1,0,0,0,1
18505,0,1,1,1,1,0,0,0,1
221989,0,0,0,0,1,0,0,0,1
151916,0,1,1,1,1,0,0,0,1
64534,0,1,1,0,1,0,0,0,1
179280,0,0,0,0,1,0,0,0,1
36423,0,0,0,0,1,0,0,0,1
120093,0,1,0,1,1,0,0,0,1
43753,0,0,0,0,1,0,0,0,1
154744,0,1,1,1,1,0,0,0,1
209655,0,1,1,1,1,0,0,0,1
109532,0,1,0,1,1,0,0,0,1
66085,0,1,1,1,1,0,0,0,1
190221,0,1,1,0,1,0,0,0,1
1735,0,0,0,0,1,0,0,0,1
72280,0,0,0,0,1,0,0,0,1
34602,0,1,0,1,1,0,0,0,1
117830,0,1,1,1,1,0,0,0,1
233533,0,0,0,0,1,0,0,0,1
228422,0,1,1,1,1,0,0,0,1
232780,0,1,0,1,1,0,0,0,1
78542,0,1,0,1,1,0,0,0,1
228854,0,1,1,1,1,0,0,0,1
28128,0,1,0,1,1,0,0,0,1
162347,0,1,0,1,1,0,0,0,1
41176,0,1,1,1,1,0,0,0,1
107424,0,1,0,0,1,0,0,0,1
64642,0,1,1,0,1,0,0,0,1
2835,0,1,0,1,1,0,0,0,1
100155,0,1,1,1,1,0,0,0,1
143137,0,1,1,1,1,0,0,0,1
211119,0,1,0,1,1,0,0,0,1
176314,0,0,0,0,1,0,0,0,1
245599,0,1,1,1,1,0,0,0,1
88073,0,1,1,0,1,0,0,0,1
248414,0,1,1,1,1,0,0,0,1
249018,0,1,0,1,1,0,0,0,1
248745,0,1,0,1,1,0,0,0,1
222430,0,1,1,0,1,0,0,0,1
112545,0,1,1,1,1,0,0,0,1
35976,0,0,0,0,1,0,0,0,1
132244,0,1,0,1,1,0,0,0,1
112939,0,1,1,1,1,0,0,0,1
68384,0,1,1,1,1,0,0,0,0
137392,0,1,1,1,1,0,0,0,0
187666,0,1,1,1,1,0,0,0,1
242333,0,1,1,1,1,0,0,0,1
238276,0,1,1,1,1,0,0,0,1
89606,0,1,0,1,1,0,0,0,1
83210,0,1,0,1,1,0,0,0,0
130733,0,0,0,0,1,0,0,0,1
111550,0,1,1,0,1,0,0,0,1
12537,0,1,0,1,1,0,0,0,1
247235,0,1,0,1,1,0,0,0,1
229364,0,0,0,0,1,0,0,0,1
202940,0,0,0,0,1,0,0,0,1
213285,0,1,1,0,1,0,0,0,1
154240,0,1,1,0,1,0,0,0,1
170575,0,1,0,1,1,0,0,0,1
65596,0,1,1,1,1,0,0,0,1
133438,0,1,1,1,1,0,0,0,1
170020,0,1,0,1,1,0,0,0,1
176195,0,1,1,1,1,0,0,0,1
35680,0,0,0,0,1,0,0,0,1
52415,0,1,0,1,1,0,0,0,1
118350,0,1,1,0,1,0,0,0,1
68665,0,1,1,1,1,0,0,0,1
55728,0,1,1,1,1,0,0,0,1
246159,0,1,0,1,1,0,0,0,1
135736,0,1,1,1,1,0,0,0,1
163902,0,0,0,0,1,0,0,0,1
140915,0,1,0,1,1,0,0,0,1
46190,0,1,1,1,1,0,0,0,1
220950,0,1,1,0,1,0,0,0,1
215609,0,1,1,1,1,0,0,0,1
193125,0,1,1,1,1,0,0,0,1
17568,0,0,0,1,1,0,0,0,1
76751,0,1,1,1,1,0,0,0,1
31884,0,1,1,0,1,0,0,0,1
210452,0,1,1,1,1,0,0,0,1
165690,0,1,1,1,1,0,0,0,1
41539,0,1,1,1,1,0,0,0,1
141972,0,1,1,0,1,0,0,0,1
183669,0,1,1,1,1,0,0,0,1
198328,0,1,0,1,1,0,0,0,1
78312,0,1,1,1,1,0,0,0,1
209256,0,0,0,0,1,0,0,0,1
122320,0,0,0,0,1,0,0,0,1
22691,0,1,0,1,1,0,0,0,1
75774,0,1,0,1,1,0,0,0,1
113574,0,1,1,1,1,0,0,0,1
37606,0,1,0,1,1,0,0,0,1
227190,0,1,1,0,1,0,0,0,1
187324,0,0,0,0,1,0,0,0,1
32416,0,1,1,1,1,0,0,0,1
21924,0,1,0,1,1,0,0,0,1
99473,0,1,1,1,1,0,0,0,1
191869,0,1,0,1,1,0,0,0,1
62430,0,1,1,1,1,0,0,0,1
205883,0,0,0,0,1,0,0,0,1
214142,0,1,1,0,1,0,0,0,1
96950,0,1,0,1,1,0,0,0,1
140231,0,0,0,0,1,0,0,0,1
14910,0,0,0,0,1,0,0,0,1
46501,0,1,1,1,1,0,0,0,1
24757,0,0,0,0,1,0,0,0,1
210128,0,1,1,0,1,0,0,0,1
12905,0,0,0,0,1,0,0,0,1
68452,0,1,0,1,1,0,0,0,1
54118,0,0,0,0,1,0,0,0,1
118062,0,1,1,0,1,0,0,0,1
152742,0,0,0,0,1,0,0,0,1
94549,0,1,1,1,1,0,0,0,1
28339,0,1,0,1,1,0,0,0,1
40277,0,1,1,1,1,0,0,0,1
49605,0,0,0,0,1,0,0,0,1
146897,0,1,0,1,1,0,0,0,1
210206,0,1,0,1,1,0,0,0,1
236244,0,0,0,0,1,0,0,0,1
220387,0,1,1,1,1,0,0,0,1
149357,0,0,0,0,1,0,0,0,1
212597,0,0,0,0,1,0,0,0,1
186126,0,1,0,1,1,0,0,0,1
42707,0,1,1,1,1,0,0,0,1
211951,0,0,0,0,1,0,0,0,1
238392,0,1,1,0,1,0,0,0,1
108654,0,1,1,1,1,0,0,0,1
237686,0,1,0,1,1,0,0,0,1
225996,0,0,0,1,1,0,0,0,1
8385,0,1,1,1,1,0,0,0,1
94006,0,1,0,1,1,0,0,0,1
48592,0,1,1,0,1,0,0,0,1
62971,0,0,0,0,1,0,0,0,1
126066,0,1,1,1,1,0,0,0,1
107316,0,0,0,0,1,0,0,0,1
182914,0,0,0,0,1,0,0,0,1
90130,0,0,0,0,1,0,0,0,1
83351,0,0,0,0,1,0,0,0,1
63617,0,0,0,0,1,0,0,0,1
6434,0,1,1,1,1,0,0,0,1
211629,0,1,1,1,1,0,0,0,1
195913,0,1,1,1,1,0,0,0,1
239424,0,1,1,1,1,0,0,0,1
131124,0,0,0,1,1,0,0,0,1
31504,0,1,1,1,1,0,0,0,1
141991,0,1,0,1,1,0,0,0,1
13620,0,1,0,1,1,0,0,0,1
105802,0,1,0,1,1,0,0,0,1
230407,0,1,0,1,1,0,0,0,1
181377,0,0,0,0,1,0,0,0,1
3093,0,0,0,0,1,0,0,0,1
194306,0,1,0,1,1,0,0,0,1
77105,0,1,0,1,1,0,0,0,1
51765,0,1,0,0,1,0,0,0,1
189705,0,1,1,0,1,0,0,0,1
171695,0,1,1,1,1,0,0,0,1
222405,0,1,1,1,1,0,0,0,1
246613,0,1,0,1,1,0,0,0,1
25580,0,1,1,1,1,0,0,0,1
9860,0,1,1,1,1,0,0,0,1
